43303,"AK d3c3f605f929c41776a4efa7c9df7e8a, 39c7983fd98ca7acaedf42f7ad7f9d74",8072
43304,"MI 846b3f16f12eae698b28bbb9961f7984, a77b73b8199d63566fc2bcce0a1a990c",17467
43305,"NC 4e7ffa3caab2b4eafe4751e29108e70f, 275a6a386b8ee77d24850d59fd71d464",12401
43306,"IL 8ac2fe83f3f8018256a633e696b284fb, 351fe7f76c03245ae9e513c74510c18f",19615
43307,"TX 73d36d406b268e523f439602573e7b64, f0598d35f1f8babb19ce9dc1336defd5",17095
43308,"PR 749bd093c86fd5ca3efb35e226fe4667, 00db9b694b3285e4c4e04232fcbbadcc",10415
43309,"OH 7cb628fb4f03fdedc5c756f7031d3543, 1c81628647ab82354317e9a0bcfea38d",8280
43310,"CA 4a1e533c5c7e43ed20f07b03dbff019d, f32c122a8e2bb20e53b4ac7725bcc980",19540
43311,"FL c9e2e84949bf4d859bca9d0d17506b08, ad1573f699fe17064ca0dec16249cf22",22594
43312,"TX 2b027f19ee076c9029b5d4cbc2236002, 01cdd9d652c6f0100ee1d7fd1703978c",25476
43313,"OR c238528544191cc38efa897a7d6ea8a3, d3472504acfeb8db6d035cc6e70194dd",19989
43314,"FL 259aee0767ad12f2f8b339e6bf4364e1, b7394c91a63664e372663da9dea83f5a",23530
43315,"NE de0886febe1d785272f7db4f6a681db5, 76307081391b1619d6dcb7c65e02e7c0",28209
43316,"TX 42839a0734aa9521998ab1c990fd114d, e30d049dbbdf177af179f18e1c4eaf33",6886
43317,"KS 93eaffacd056bae95324e45c97055689, 56decf154403a65b75ef93ce36c602a4",5957
43318,"CA 5ca855513186157a8c84839e31452cca, 4f1d6751fb6b61bcc51dea155e23e668",3086
43319,"ND 2574fb77d6cb982117e47469d2c8a3a2, 752abb0540ab6b5e2d3400f3c9924b2e",27884
43320,"AR fe48c546684051a35889b14f4a67dd27, c08094b7c32a893e2826fb8cf6597f2a",3540
43321,"IA 18ee23e5cc361480829a4fe703ac2ed4, 17a9d1607d6926ef16897291c0fb3409",4108
43322,"MD 1c58a6fb1a7a75e4cbbcd93f0d38af0d, 6a8d46fe0a9dd3a265690d2ef462c5d5",22254
43323,"TX 7475ae6a9609b2c69fbc86dcb0226f09, ec179ce4b1654d57e535e553dc09b281",20284
43324,"AR fe9fa41b8f83239ce518c0f36f2d84a6, 4740b19f49a59ba7264aaba300f6cb46",12051
43325,"VA 928633b8daace65f5d2ece685fe96f0d, 604ecf6c0da75da203cc96705667a2be",14864
43326,"AR 50ed4c1fb04c8887a4c35024b9540d22, d6111e37a288841999dd7df57b49d344",13839
43327,"WY 95b299b7dca147b9a9ce0c748217b549, 893bcb1f6cd51e2f15a841e74790d494",11942
43328,"TX ae1ee6a868f85d39aa291ec416efa769, ee5d9c4c72b18a92ecfce5a784ce99c5",20098
43329,"WV 83759633e4c33e8f89c2a0063290f1c8, 5310ab157b475a375024bf34f34fb0d4",19371
43330,"WV 9841ea7e6502ac571cdb721529f4b234, 618bd3b8685326c4001dbd4ef0e86654",7490
43331,"GA 04055e8a89c3cbbd200ea85d0d14f3ec, 122ffa9b581aa04be15e340c321ec4d0",23867
43332,"FL 5c638529c88edea30608e9fda510bcb0, fe38e4c7eeed5929b2b21d08d4177c04",12218
43333,"MI 64793577f9466a9f7746046e99c7437b, 2ee0ed82e3d5ddd16166416b2ba59936",26277
43334,"NE 45f9331de2b49bb821ec44392554d873, 4b53d32c861f30a7098e4dcdda149bf8",20467
43335,"MS ee2166f59cd3b5eb476938df2239184e, 0c66ff89105c4283118e8652ed24ebc2",24460
43336,"TX 23e31d07804a6789a806fe288810868e, d1398a544c70eda4311f2263efc34294",29939
43337,"ND 91c9fabe910c4362c1a06110a99df30d, e196b702e29b824d2c9b22ebee1d52ca",17627
43338,"KS 3794d741abeaddf995692314192ceb33, 60637bb453f039e9a1490bd9a461a9b8",26066
43339,"UT f0088ba912b4466817cd779026830095, a016d30bb06ee64fc8f8846e2f5ed02d",8236
43340,"MO 533a2a1ec3b9015d63349f7465e2f522, a770a4363a9961cb20744d927905fda7",20073
43341,"ID 8a72a0f5ad0c96abb890e742ebf28720, eafab0cb744ba8bb3c8ff2a393c1fc3d",29770
43342,"SD 68530070322e2c8577762e097bfff2f8, 340d838e5eb1496778f4427f9c7dbdc4",25701
43343,"MO f696c02fb2578f07fe5f10949d434765, 46dcaaf0ce807d009e5fc6e86c232881",3195
43344,"FL 352410724d06d49783043e4d64f1fe31, ff991bdd43b48af181181ccedd1e6b62",9121
43345,"OH c6df9b0eb354c27fed5937d08c99b8e6, 6e541d1f91183c8d6d7cc4b7fbd2b23a",14009
43346,"NC 4d8c431b299a75de5141c0907ec736a5, 7c2ab47b369bcf21d45e8ff6e88a165d",8381
43347,"IL c92ba164225df0aa56ef5252ff22f336, 0bb5f12b71cd4cd6bb990abeda782b70",20642
43348,"NY d7c4e9721f0f97b4d367bdf04b95e762, 630387ced3d3b2ede0ccb59e0425df03",4706
43349,"PA 3be7d1d69bfa343dd1e30ffa3a273f00, 6a148b242766c35997f953eb49389bfc",30112
43350,"MI 77f8b0e6cc0281ea74a1641b3971f3a2, 8dc8a1c03bd9201d7be49d6f8577645b",24311
43351,"VA a66be8f8608ac4c7799369831679488e, 2f4d06de42986adef03772a80421cd51",25512
43352,"SD 05ce2a8b82a0ae4e571f3a7aa2f7db2e, 3b15e12fa347e96c0030e274e2510550",7586
43353,"CA 3d02356ed0c5647663765c6df4c85144, 22a97cec26bdb7efc15dc8e51b200485",13225
43354,"WI 4c53c212a6b271162f046cfdba27c07d, 66de05b629b2b45c78b914e93b561bab",10080
43355,"LA 934edfc3ca034b15188db3644a1180fe, a7e6a45d2479ec96436c0b6b9c26c4ee",27921
43356,"SC 7706b7df18c99406412f24d2a07ed4ca, 1c02f53c4cc4c378f0641f43edf9c9cd",11373
43357,"NY 1d8a40dccde13027e021f84f1d9782cd, d0f11970b594c956e695ea1de4bd33d2",15416
43358,"IA 1cde52b95aba0064fee38b504d0e8aa4, a1b0624f771044e4042e91af8efa45a7",1887
43359,"MN da1430cf790f62300058a2cb89010abb, 6601a8d186ed52be4d75fd9f61fe0fae",12951
43360,"NV b935ddabd44323cf1e6f72c244489ebd, 2d4eda19e67affd7a08d4a676efaedb2",15443
43361,"WV 167db9eff597ff746a83690553396d00, 4f16d8a953e68aaa3c067d281a770c4d",26759
43362,"MI e52668a1a7fb81d0d4851dc3b3c189e2, abea6ff56512e1f962762c7383604a4d",30273
43363,"OH d02ca76c756be9e442b21dc924c91fd0, afddeb6b133ac9d2e54159c066a0fba8",4204
43364,"PA 68015e8d59d7a872f9b29391379a73a6, f2a670deb75c84a7a616f6afde6b4d41",12933
43365,"MT 19fac6e3c6659ffff5b784e62577eb63, 8848acce61f2f2ffda2247746f3d9b2b",6726
43366,"CA 83d320ec5199911bd2816c768cf0af3e, 6140ce8f01cbce70b145692e72b97f84",7162
43367,"TN a29620f8080c3fd2e1ff2ca7d242613e, 534d4763fdd5f551113461650ceb4376",16754
43368,"NE 9a62213e60cf9d8990ca63f371fb0506, 39575457b4e2a178f41c92982cce80a9",19074
43369,"CO 9cd350e4bc57ba02a88ba2f9927a0257, 598cebde01100eee210483336f511f0d",15591
43370,"UT 601fb790188822999ccc8dbfed7b5440, 06c0592477df03357d8fd08386ed2d61",3699
43371,"IL 83167b0dd20e84f371bba51b427e54e8, 0185a03d03ef28abc71a543391a69ac5",1891
43372,"IA 82c1b4bc2ea7c24787c0fb360d303132, c2dca838da7f68b7c5906a7c8af14f4c",13561
43373,"ND b49312e90b29d1926d3d6eba10602280, a71571133df972c8068c6127449bc40b",16111
43374,"FL 448626a5016ba475d146b968c22905ec, 100c6c339e4723b9b81d2a9f94c19c6d",5751
43375,"MO 02f189b6c62b4903a4bf57196df54f6e, 0cf4877ae3253540951ceea71ebe5839",24288
43376,"MN 06a2713b5cae4a0d361aeaebd4a08a94, 289eec8ab329712fd47f6ba9c94bfc89",13595
43377,"CA c9fac77920eec2632d98d1a2d763475c, 2a868d99343de21502c6e688ede0a0f9",6432
43378,"WI b490c25d82e0feafd25337b79a3a4c43, d6e59d78670db272a4852e76c97423ec",5652
43379,"MA 9b7134de928226ac444b5c8f2a4582d4, 69ec03a09d27113d904acc1af65489fc",23373
43380,"NY e808ea1a0e359e8ab52ce645666ddeb2, d3b4e31bdbd3dad58e1da0b3b69fd94c",9807
43381,"OR a586ec902ace7bcf25520f051dd6f6fc, 38b16b2b78e2cd845651e9409fbf3fbf",28077
43382,"OK 99c826b13bd04d521dcc7ad73b651f21, 0f21ee1fbb11a2f606172708a0f0af65",16623
43383,"FL 59856cc99eff9c288d70b74a991810a1, 029428b9aad19e17e6eee2c855bba84f",5802
43384,"WY 3df51856c76ef5d21950ce55658d394e, 101c783af546930e836a9c0fef09d3b0",11684
43385,"MI 88c37d403c188b7093e50735eb17fbab, 2b3d89d44fb334bd69da5580c79cb59f",10060
43386,"OK f949bb39771048931c5ed3c69989d94c, 4e6881dc73a1e4f1c41abb253fdcdbb2",8527
43387,"NJ 3c0d1d9d821726d3b160802812e4d86e, 38096706e84031279ded8476d9093ec1",22831
43388,"NJ 09835e38c2014cd48a7675c802ad371e, 085f8b64a729d90434d8cdc1207ea7f4",3841
43389,"FL ba801b6b01a184fe1a363d63367f142d, 4d6fd142d90043a1fd14f545ea32ed84",26577
43390,"TN 6880d3e9544462f8feab87730baaa8d5, cf967d2483b5f6465d43bfe3507633b0",245
43391,"IA 852e730534b0346b2f26b3790ba96c25, e4dae636dd33d9998c6c3c6c1cefd27c",20994
43392,"NH 21d14195a9e2c21de0432c1829c8805d, 6f256572f686f5a0ab8954155a335bfe",783
43393,"FL e73dda0f7498f5ba45e9927ea84d724a, c5b7525c5abfa9570806a8153de62bc9",24681
43394,"VT ee295249281a3b144f58b8f7fc87f0d3, 551deeeb76d1876e247d4b9e345ba563",24598
43395,"PA 9820f69a8832d2392210959cf3404a8e, 8ec66582ed5e95fe29952053fa47234f",5748
43396,"KS 63239bb22f0fa4a235eb1c6073186947, 343c2fabf5c3e0da1207c5a04cdb15fd",21644
43397,"PA 2f3684d1789e2cec972fd26b5a7474a8, 882c93b4d466401e951798fc49d9515f",11553
43398,"IA b7be23f6df68dd0a542137c5aa9698ce, a19564e22d710ad861722c0e6101045b",24420
43399,"PA df8ae780e0571b3c4cac4e4d245975d7, c49db96b74415719c501da112212a73f",24802
43400,"MS 9c87d52b298fd3bf5a26be96ac9e5879, aa3c116194be54190043c852560dcc26",19146
43401,"IL 8171c598eccc10c37f99bfd27e8ce01e, 2c2017c1274bad3b28e2f1fead846cac",28729
43402,"IN dbf34e4a7e578210388fcb448eb89ed9, 8c43d73066656d6a1850698152a51b7a",1482
43403,"OK f71a9740e54d7fb2f334ca5d3c7f23cb, 16b993988e2c790c306a6bf85f44011c",20798
43404,"OK 9c331690451430a0cd657de0b6ce1ff6, a51ea73b45e8f73b90d16d33aa31757a",16623
43405,"NE c9ed82fa301644666de436668e1df79b, 6599f9bc61c4c6ce1e30b97eef8ff22f",6206
43406,"NM de5a1663bb4770882bf04a3a46c578b3, 28cde563ab303b3d7400efd31fa588e4",9893
43407,"IL c3aa4b0fb86291f3323b0758dd42972b, 327c8eb8a4a20109ccec32b68288f8a0",6937
43408,"MI d7de73b3b13b5f83e78336bcbe4f1e3a, f061af582139c871b154b75838b13e71",14018
43409,"TX 4bd93d63841b158d87895d38dea93fe1, 194e213cd676e65f9515c35af16394cf",3992
43410,"NJ 58c9776c38304abf6b39e5527926a448, 1f9152160adc612890e9db9a00fc6539",19447
43411,"NE 1877960996a049e49d06294e2c194668, 1aae0cbb96ac5de0190be657f9572221",6381
43412,"AZ 5586dba752b19e089f0f75bc22b06777, bd07da07c0887e877d7f692e14c94932",824
43413,"NJ 6cd7120cd0a91773cf672d01c861dc18, e8f13c4ce2cdd67a375c49b1327cc38c",6364
43414,"NM 0e033b1217633703b8d0203c09707050, eb95d76aace5c820c7d5844d5094b5f3",12413
43415,"KS dba75167167b9b17900b3e780ccbc128, 4444a9f641c2d7f94422258e96a53b56",22346
43416,"MN b0fb6c3f45e5c2753b3ea1c4bb23cfa5, b81381a0f615c69a3fbab18f7a1ecf58",6706
43417,"MO 5163204fb0bdce871c7bbb1dea569ee8, f2dd80d50bcd9fec3430d4720276ea4b",13746
43418,"MI 943c1ddca1a59ba7e98b148d6ff86f85, ec7a07e6944c7e23808b554f483109da",13868
43419,"MD 38498eb2af75cba474fc54275a6534e1, c10de31ee4ff39a7afaaadd7334df565",22775
43420,"NJ 10e52cb8dae139ef5b850647a018013b, 1a4098a4380b2b15516421d67b544180",11577
43421,"NC cde38331a532b183a69a4f2680c3b38c, fb1efd29cf1f897b194802ba7932aeb6",65
43422,"PA 4855cdb5005a1e70158a816545c8e675, e44311ce266cb274264601920c15698a",5728
43423,"PA a94893efaf30a6a6d87bf781f23347ba, 14f9dcc9770eb97837cbeb7aa337abd3",10462
43424,"CA 893c8388e942cb0cd3d71823d05c8445, 641ec4a15a45c9a786ffea772b2438dc",11170
43425,"OH 67820eb373ea7bd48ac49ac0a6f9e13e, 9529fb7d0b7a4b129dc05414944f9e5e",9556
43426,"TN 7e901132e2aa1735a3d638668c3f3889, f302054cd91070b7304e9ae4fd83b19e",26373
43427,"VT d03cd6cddb43d01c0ea90232aa8ad621, f52102412f2a95f1ec8c5fe2c5285c54",3481
43428,"MO f317a50022aa1eb99d4d8be099c50506, b889311bb0f2153328b9e6a91b183d16",19174
43429,"VT 63df805abf4eebfae07bf0528933bbd7, d499f6bec8fff46bdd208a82b3cdf005",12313
43430,"CA 5b99dfb288046c09e2e91e4d12c78b9d, d602ea9e46ea65cbcd968fe5f75cdd3b",17926
43431,"CA c70ad9cbdd780677aa133e0b35760acc, a7ee1667135eb22d05c017761045a11d",27749
43432,"WI 94929795ec6b1b5e9b9045b102230a16, 3ca8c40910285122de0b6f1f17333d8a",19919
43433,"MN e34035a6ea63d9b35e47d4f2e5c690ab, 4d9e7ecffec428f7314b65b49a8079d4",23888
43434,"CA 5ae099a8123e0eb6179e08fb1c21d7e1, 8f119d672c2ee17345bb1a598b4c4203",15485
43435,"OK 5168b014a889bea63a2255a57f6e29b2, 3d6d6d636911c36a95c2e041e985110b",16123
43436,"TX 4ac002bef771ef01dea72bd920ac9b69, 2af04f746038682361be1828583c170c",2353
43437,"SD 76fb363ced0a6720344867c8bdc0e100, 4849127ccaf4d71941a52e90849808f4",1366
43438,"GA 1dde34abc214d5a238c403dd857ec52b, f2e0a4603f4326053df9f87915d06d6f",18158
43439,"MN b6728f6a3a609b6e96e632cca1abb2c3, 57750d4885bd680e706a0c3706d19055",20589
43440,"PR 1b8f8f5d375a453ab621826e53ad03e0, 8b28c6dc06d379ea6a5a7aba2aa3c8b4",26988
43441,"KS a6f15b80c53a4783e9a256c54a413ae9, d3312bbe94391b08448ace2809f3915a",20788
43442,"PA 5b2bdf29b12df847c20d1e5eebd291a7, 211db5973109c52371eeb74be2d56266",28355
43443,"AZ 9d7affe6d96c14d71a7800ae341fd8a9, a273f5756db81b662eb0d4c25d40d5a5",1718
43444,"MI bb07806c882824a968ec4a83a7830aad, d1f51e5b1e47d6737de1598f910b1a0f",11284
43445,"FL 97e16b4d90d555eb7a6b188ba77e928f, 4cb2e6a8af26a65f16f16d85fc8ee7fa",16578
43446,"OR 78fb28f631aab2a044d5520f4ef61d4b, bc2556a5540e9b91f78c5db688bbec35",9766
43447,"NY 2c27a6e7508d769b0de98db2bd4f6fb1, bc7cd7f2c2fb6e59c9f82e3533e80b55",7088
43448,"GA d4362d2e7068ad7aa952563f55b122d7, 90c35feb37cd9e9cf4e02666b3bac9e6",20061
43449,"AL a9fb3faa1c7df9c3b456f5d7f6dd89a7, 5c8010caa05ed92eb74b6379784f2ad4",22713
43450,"IA 6c543beec2f750aab61c58c2d39f4a13, d9e87c30fe110393e9c2f501da5e6151",8196
43451,"PA 5c05c7a4b12d691d6d281241c36dba4e, c5114eaeb3c68757321f0f323888cb74",13332
43452,"NY da0044ad486201fd417b8d873f7ca5ac, 7ebdad95b7b958091029e7acf462ec31",12849
43453,"WI 129d92a303bf90ab4ebac04447347dce, 5d9416fddfda41dda93b44794a3eed75",17178
43454,"IA cd757814fc5a1217c3c5ac1ffd0ab90d, 7325b301db9420938342fe4e07510fdf",19032
43455,"NE b00e04d4489cf0ff7785cf01ec67f199, a266431e01b9d021a2934836d881546a",21804
43456,"VA 507703d9cc012a4f119800e9f2bfaa8d, 7dd27738d50b807ea8fe98bb9a2707c3",21144
43457,"CA 50c8ed8e10a5cf05d1e38917f186094a, b3efbb039a85d269a3cb5e895e81d6cf",17990
43458,"IA 84eb839d6b8eecaf56f971b0b74e4620, 82b8ce918820e3bf07f52b5855a5e375",189
43459,"IA e202c6c53c14227cc25000fea9dfd706, 5789794bd40a201ad5c621ab43e8b697",27571
43460,"MO 03ecd5827b5eec8cbd90fe387e32fb28, 5d70e8018728a3fcf893f7bf231e6f21",4286
43461,"TN e0e48190b9cfb3666bb2da5907d48372, dce9c73c03492ddbeb658c5dbc1b1ff7",836
43462,"PR 56569bd3125856104b8c80e3b2874994, 97ff6a115ec81d8b9ded856c48c150cf",20194
43463,"IL 318de9d4e946ad92f4ae0761bb0afe2b, d157da0b293624eb3a60bf7cc61a3985",21716
43464,"KS d5be532c691df51fe29c8699b451ca24, c62ef72ab8d5feaf220e01fdd62c9633",10691
43465,"KS 24c3773939c2ee0f262ed5d89a77f575, 42ed7798aff5efc17e2857be4df4300c",11645
43466,"PR 4463c2bd2968db0d1ae97fea58507fbe, 6d3e5493c89e5f51b9b4753b17ede7e7",12511
43467,"WI 452b9fffacfc2278a6edc2e9d32d2e90, f27b31055c7144c9d65d15ba570fef41",12554
43468,"MA f637c8afdbb2d80e5d78af87c37be0b7, 1ba003555f171019ff4be604064a80f8",12205
43469,"OH 9a094ac36dc49de6995d2133ac804491, 9b463e049e1449e3facd43668b06afda",17640
43470,"MA 58df6604929fea9d0c307064ff9e1c3f, c3545422573108e3a18b04eedfb376bd",1991
43471,"WA b73abb7d8b99002d7347d40473ae93b3, 3f84f3ee241071f175e774fd76b817b8",28705
43472,"MD ce580c09e625c389b5fafb0b5eb13922, bb4d4a521b624f77fee80fafbdf016d1",26610
43473,"IA 3dbeb219d21eb1850c4ea6e5ab0ef37d, 14d4786e49c0070e882f14a613a8367e",13185
43474,"CA 9ffe49154cd787853f1fa5559293659c, b838f49efa4a68b5028110c7730727a0",25001
43475,"HI 7280ba82185ca9779c12d9b62729eb6a, a39f5f2c22a5155ff6a68e81fc2ddbb3",3329
43476,"LA c0ed0f8e41cc152c577f950d01544916, c5fa6584e13f868da3e6efb5596f2612",17795
43477,"AL e9b5a9ffdbec5751f20d712b13fbdf07, d1c19da3aa5740d92841c698d2cd4f2b",12503
43478,"SC 6c15f8a50c03ec774333a9495fca1c34, 038cab8c22a407ac0585cb07b40e973c",24830
43479,"FL 755949a899f8035c1c4608b2f1db5690, cdc550f9e0a56f5eab71e71926edaac0",2428
43480,"WY 536c76c4710a857d9876533a485f334b, 6ad474c2d4600cc5fe796b5024a96015",5202
43481,"KS ed41bd687ea4c5dc02f8d5f5c6645fa5, ba1c28930804f746af508b932baebee3",4281
43482,"HI 2695cd149cad08f4c60ed61d99e677b7, 6ff7754cd8412858aae2113af83285d2",2552
43483,"IL 7a389f007c2ce42770b6b5afef064b7e, 83328385f4305556b0d5baad79d8d58a",11251
43484,"PA f578a8d3a4c72559238750c40214ff69, 432e851362576c20069f11937e9feeef",17616
43485,"OH 2cb8eea7e98bf5499c5cc347b513e82c, d21f7ef1ef660ef26b12f26b4aec60f9",2821
43486,"TX b1201f064df5c698a8464808674d5230, 9dabafef81f300c23448eca192289017",30023
43487,"CA 9f6a1970cae32bf801cfc63de0d17ab6, 55991f2d7db98e1e31a5a43a5d8853dd",29322
43488,"TX 6fd435b9de30c71e8dbcd0d7bf4ca659, 32ddcb48b12ce7662784a90326dd846d",252
43489,"AL 8565bc254a4ea398f3ee7b0ab0bbedcb, fe3ab1408a69b9f758a1b7ea9edccd19",25938
43490,"SC 4c88b8f0735418d83e157b3885b7b068, 2565d5c4a4d5bcf9ecab6bc2ef5b9946",25468
43491,"NY f9e206a5a19d01e372287acc8a18c812, 4c0ab46bdc95308faada4a875f050ddc",9898
43492,"IA 5d7720d80004868386c23b4309c91ded, 509878a11e3913e34470d3dea9153d82",9026
43493,"NM 85826230cf8fcd63920286fa5a0a73e6, 485d09a3537e6abd2c14617ee4e49548",6902
43494,"CA 459bdc7441e7032d2ad359a67c4115f0, 36cad6ea13abf3254d85de1a56f0afba",10930
43495,"MI f039e7bc6ced777db7bb2b4d45059b65, 7e5d8f165056db1a45f9be6daa5ab498",7965
43496,"AL c9125e9e01b21b4753fc6bd907588fc2, 6f1fec19059f9caf184c8ee65b0f3196",30147
43497,"PR 76befc5e83b8562d43713bd124274dfb, 969b180984ee449ca22e88098360b5a5",13436
43498,"MT 67a8ef8130f44d18d58c76820486f3c5, 2fc1efc72d820af3d0072ca7aac418d6",4117
43499,"NY 3a5d7fa5c86c417464aedfe51d1f5983, 4b9d5deb99912d26637c2c262aa5ed7e",25403
43500,"MT ef6ee64ba21b67818e8fa0f5aca7ded6, f5537fac3822c379407df4e17035c414",15338
43501,"NY 49514fc311fc1e62dcb773ae22b7f4ee, 4763e8c9a320571ee849d422b41ef7d0",4054
43502,"AK ff689871d2542c108692817bb5390c43, 02e08a4d207dfb9278d9213d8f1271b5",26738
43503,"CA b122fd33ef2c89ae77ceda5c565fc1d1, 74a42b97a79280ca856848711efbbfaf",26685
43504,"KS 3c6d110d24be7d10884691f56f671d02, 8f7608d499f12e9e2097a486aece9614",29481
43505,"WI 747528123fbdd9fc95c29657cbb0320b, e293f66f87cbc2cc24c1a6dd5dc286d5",12607
43506,"AR 7d629f7f7792575e97e94e97fd91b2ab, b7a923995b3a751d9a154eb16c59b188",26312
43507,"CA 17ddfe8539180d2d38d20f37f8f5c0a6, 136ece3da858f529b2dbb567c150a786",29661
43508,"CO f4f57421f6a80649b606bb8d255f9c57, 9289145de7f087bf4210a0e3f2926324",2868
43509,"MS b38c2a0eb51a4a658a97ca9d202eea22, 3344429052bb9b73db621df9c5434d5b",24574
43510,"OK 44838f801c5884147de9f2d38b8945fb, 8b7d3da7cb387b4b3b4f78bdbbedd1d9",14358
43511,"AR 45f990962cfde7b7b9c4324b296d36a4, 418775644ebf343c39d6080fae4a3526",23061
43512,"NY d950c706db707e3c2af64bc552eb59fe, 7e8c258ee5c540e931170aa51bba832d",2511
43513,"MT d8e4c30dc6dff858450d15f24f374f4a, 703cb58f8a302f8c410e1c46fa53994a",17636
43514,"KY 20ce87a1e48f14a617f72b190fb9a2c1, 45e1a04259fd800c6a70448ec2886056",1461
43515,"TX 7016bc73c091d881593d0c7ceca4496f, dd06ffc2756d1cdce911ad97a1801978",13626
43516,"FL e26b416b86a2dd72cbedcd238e08fc9c, 3d56667ac7225657bd17a5604800255a",25569
43517,"PA 88f8d65abafa29714d5456accc67197e, f1f31813303d61bcf25216941b49626f",26270
43518,"SC 9dd95c7e3303c5cf3842b2840a034677, 153bc43f8ba1438d841188b332a5e282",6001
43519,"KS 55747fc819d8d9e985e1428c3666b590, e09472cf2c4d0a3496c1405e396c6187",11592
43520,"AK 0c9b5b5ac0cf3fdb66bd238695fb748a, 27c505821541ceba39e479db28867b5b",8514
43521,"PA 30680b1cef3e7030919eec6633db468e, 7cab6af59c4ffde16a7e6b9eb4f1c0d9",7808
43522,"LA a199b05d5bff22f44a62761f3eb4ec6e, f2e88343a4db2f33623df0ce7b59d71f",20826
43523,"GA 314b7312dc10479ccaedbac07ec5de66, 3d3d5f882fa1cb9dff8ba1756ee50d3c",28592
43524,"NJ d707f4ee18f52603e2591d72e86c5661, cc59886d081ca0be03431f5d5d38d96b",7953
43525,"MT 162b21cd3c58668af6628b42f00153fe, b10425f732c800f7b9c1785896f79486",802
43526,"SC 39afe069ca77198ed988bf69154c5b43, 53ed960435d58252ec58c47e5c84db3e",4194
43527,"KS f551b4a6d46f838a25dd7c4d0c251677, a4edca4abb3c7077cd42059ab181f58c",28131
43528,"MO 1897cb8ba425e708730b5d24785e1513, 881a7f01ee17e7b5c77bd7e35807ce10",24751
43529,"MO 35ea33d867cb8717ea6160aa217f964c, 7337790728d093cea4f4560ac81018f4",2723
43530,"PA 651d978895d69f1bc246dad6437f1705, d566c60b5fe09dec092ecfd9715e8e0c",4092
43531,"KS 8d426466a0a176dd31d4cc2141cf9a83, 26726c507750cdbeca7bfe02f1bb7999",7704
43532,"NY 1f20943ccbd0b65cea8dab03e42d47c0, 497313c5691e3acba1c9424b34ce50bd",7097
43533,"TX e31f9c457fbccc806bebb5fc12069164, 31b9a993ccf68eb1c99e632b31c9059c",6141
43534,"MI 9e74d2e7650d50f728afd8edf59615d8, 374e466275131c9647f45d96843259cd",15652
43535,"KY 0237dfa386be8a1c5dcdba494449385f, 42a936c0012afc2269e7e669f505eec5",10629
43536,"PA 587807f29fec6aa43573af0c0c4c62c9, 87d3ffcf74ea573c0758de19c3841fe6",29923
43537,"OH 7a8e455801ec89b51547225bc2afdd83, 52510bf2517e3b6fbfced5299bd278ff",16102
43538,"PR d4cb932b56252a688845b8b0416aef46, a9f4d1363c93e2bfe93bea3d6e3991b2",8972
43539,"MN 72f20d0d9d8252cea602550eb9766138, 122faf83bcbcbebb90412c01a95e264d",10
43540,"IL bafb8208dd824480d0f18266c307e075, a25f0ce67a68c8dffb0bd10f8d99a7a9",25448
43541,"MA 87fc5e5f4bcfcd09ce46b4d259da2e67, c112fe5cf499a1a5716c66f6d75af996",29542
43542,"OK 61f4b7116f5fd02b2097253c83a8b8aa, 1002c2a71239ab4d43525f0b9ee8fa04",17479
43543,"PR 9993b9c81e6051a3f6d8324358bf7d9c, da8f953b8ed063821a9da35c1bea92ff",18003
43544,"CA e4d622e11d61d9f7ee94e734b0f0d390, 77eabce8f23e2e42d4cadf17333c20de",10077
43545,"MN b984e39daf01aa08bd6df8813cc9e2aa, 793b3d697725cc3a6157c49a3cd5fe42",30090
43546,"FL abb4e4fff37dea0e3ec1fc0a8a26af6f, bdf94a4fdf739b4960db8cbd12508aab",25437
43547,"FL a3794d98bc4396a125321394b9697570, c602d73d9677fcd1b28c4d2876c3d1df",30174
43548,"OH 68fcf95561b963f655c0d4c18b7cbbd7, 5ee5e0c577666655e8d05cf065876bfe",3275
43549,"NY cbbba6fe9af05ca9a58c82720e834ecd, 4d2598295d4c7443bc245c814c645112",20176
43550,"TX 4253d886c71d6b93ddd812f111518371, 74af846b6c3ce03bf9f46f3b431f2490",19498
43551,"ND 0a775c705473d3ca1d8d67095d3abe1d, 8cbb6564dcd81845aae778dbaf510704",27211
43552,"IL c5830a47585ee23059ddec2691454dbe, 18209eeb21fc174d96eee252a490477d",13172
43553,"OH 11f200911e1bbf13d2ff748161ca6ec7, 30140587e9e7398dfbd3e88806c9fcb9",18915
43554,"SD 9329bf15975cb6ef0f8c3c44696be019, fd4df497b636680e6205c809bcb2c2fe",23403
43555,"MO c16135f58b79c444b4e0a66a3c8fdca2, c0fa681f947372f232a3196bc4634025",24863
43556,"WA b9803fef942c12637a91bd76bb275ae5, 19d88d01af8bf0a440b880172a2748a5",9593
43557,"VT 51d93838ebedb12713bf7ea2cc69948c, 7980f52cf406971318ff3850c7b6be84",29811
43558,"TN ee64e014f96f24572865e0f8a5417a90, f92425d84df1a731a30e705fdda65614",13336
43559,"MO a3a91ed52c7f703ce5ab58c76a546abd, 3733a68e18b51078b65db0e3ba624def",18893
43560,"NE a428db011e9d4301f4913da105963283, 470e7372f6d941874d8b21f9ddd2f49a",16444
